label,text,Sentiment
0,march th emerg food get get test eg groceri store worker tirelessli provid one biggest depart store aris result job loss job abl access necess dork broke realiti check,Negative
0,milk least four see,Negative
0,last summer power consum left like contract spread keep continu heavili damag surfac previou era reconcil sovereignti disput attorney gener pharmaceut execut pay food gener issu purchas,Negative
0,cnbcnow want partner institut test posit step keep pull tariff anoth way busi give shout bi team launch,Negative
0,insan,Negative
0,x supermarket anyon behind chug away spend onlin shop us suppli food gone men banker landlord ceo smithfield today politician ask chequ govern face tri cash peopl leav custom go supermarket creat social unrest govern privat sector via metrouk,Negative
0,ccp,Negative
0,launch first time real danger job local trader said peopl come back start everi supermarket overbuy go unappreci amp ga price plummet factori worker protect bureau offer castl donington resid citi result lot peopl live time drip dri bec canada want report warn,Negative
0,presid warn like aka joshwolfcomedi daveweasel,Negative
0,piersmorgan hi amanda today supermarket belfast,Negative
0,battleground fight coronaviru outbreak,Negative
0,price basic meal nothingshit crazi time lack preventent measur along info reliabl found aliv long brown peopl act trump show work home use voluntari thing total unemploy rate busi,Negative
0,expans telemedicin cost richard bilton investig groceri store oper airlin aid fight,Negative
0,reflect shelter place catch coronaviru wipe everyon would shoot head crisi peopl panic relat covid day one time effort requir,Negative
0,industri peril what disturb trend lower ga price pose complex pre post,Negative
0,tesco realli highlight panic buyer fight reduc open restrict order extend help busi close border,Negative
0,plenti way beyond unemploy rise ga price consum behavior also come groceri food servic produc countri close reduc dhall fish seafood domest oil price index tumbl open retail shop amp arrest terrorist threat covid less rs samba whiter rs crore fight consolid effort slow even though also gone,Negative
0,went groceri deliveri busi increas,Negative
0,say want kill america amac,Negative
0,sinc januari would implement nationwid close due covid massiv food,Negative
0,letter seller caught sell price via,Negative
0,new law due coronaviru news agenc got fuck work nonstop shift consum protect global panic place mean safe,Negative
0,gop speakerpelosi senatemajldr busi need seed start give dhamki india anyth hand touch buy prior amp plastic,Negative
0,wear bullet proof,Negative
0,last time go food desert area still goe groceri store personnel stone like normal consum cheat said statement intent cough groceri store closur,Negative
0,time practic proper equip order deliveri slot stay home affair direct enforc well truli horrend howev pay price remov basket price fight spread covid pandem togeth abcnew,Negative
0,also harm uk foodbank fed cut could fall price good happen spread heatmap column mustard seed sale beyond oil price come toward protection uk first next time crisi,Negative
0,decontamin food bank left fit stop,Negative
0,supermarket chain store worker theyr kill beast bd,Negative
0,cashapp realli complex demographicup one petit,Negative
0,even substitut period covid pandem speak much product million peopl may subscrib growth apparel sale gulf insight,Negative
0,travel mayb till noth yet kill children worker tell covid,Negative
0,supermarket,Negative
0,econom job bid mitig discriminatori adviceamp servic open time,Negative
0,senat,Negative
0,suffer plummet recent travel,Negative
0,herein lie everyon spoke student know,Negative
0,bostonherald shit,Negative
0,never deliv food peopl becom major digit media consumpt,Negative
0,social distanc also ib underweight tri beat,Negative
0,go consid donat need usa dont want back food suppli u r fisher polici public pushback offer rock,Negative
0,order cancel oversea,Negative
0,uber ea,Negative
0,world,Negative
0,gon na get damn money crisi,Negative
0,stop curs china etc,Negative
0,linger air longer commut weather perfect storm panic,Negative
0,let call lbc,Negative
0,hear mani famili tight hous buy supermarket less panic attack shut economi look forward repraskin town scientist research observ consum confid would otherwis passag time launch covid could lead riot loot half due covid real estat price seem go home defeat viru new rule around nd amp opec meet covid uk manag director top prioriti,Negative
0,move bonddri martini casino oil consumpt march fourth seri bill disgust nd time,Negative
0,time insecur your brag gasolin kill covid scam target end taken massiv surg demand good collaps canadian tire bing buy groceri store cashier could actual password actual need facilit cybercrim opp polic forc work worri frontlin employe call local market sophi byron sp global polit,Negative
0,due covid recess bay area,Negative
0,work,Negative
0,find american peopl die fearpan money stock last month,Negative
0,go saw cashier truck deliv,Negative
0,livesci pleas stop attack bristol hour march final kill man refer rare use taken fast sigh elearn goddamn week,Negative
0,london suppos whole store list toil,Negative
0,low stock market go buy act set price plung low price x,Negative
0,groceri store prepackag groceri store x dkk problem see sharp drop fuel concern make want mine compani add chao right throughout hoosier state fda approv high traffic onlin order american supermarket staff current uk respons big queue supermarket look hand stay open restaur staff much deliber cough spit groceri store servic thank healthcar worker need stop home nowher found shelv empti shelv clear home deliveri last night amp water becam workless lockdown lago health worker,Negative
0,fewer sale inflat amp deliv mean peopl let promis vulner custom order pound tp year toilet paper shame,Negative
0,want control tehran stock market could predict,Negative
0,supermarket continu major groceri store throw away abl receiv patient die embarrass wear get realtim answer common dream would deliber depriv pet put stringent public place peopl hang apart ridicul hoard food fridg ice coffe maker manag director sitestockholm explain one gruel also stop pleas care provid rest us like serious wrong evil peopl bring one group list bussi compani amp,Negative
0,nj except cruel go supermarket worker protect,Negative
0,mtn slash price becom emot,Negative
0,shanedawson got ta take advantag vulner peopl time introduc new venu close uk commodityheavi thursday close uk covid demand feder competit pressur risk disrupt demand tourism busi lettuc ridicul remind other problem noth,Negative
0,presid uhuru say inde challeng time peopl start pandem cspi,Negative
0,much store temporarili suspend car parkth holiday cottagescom point buy stupid run mani local food bank across us,Negative
0,zephyrprototyp eeep work cross street search engin servic text social distanc rule actual fuck respons threat deliber cough due crisi like crazi keep becom alcohol unfair decept regard covid,Negative
